zip,city,county_name,state_id,state_name,,lat,lng
11372,Jackson Heights,Queens,NY,New York,,40.75172,-73.88367
11373,Elmhurst,Queens,NY,New York,,40.73892,-73.87854
11374,Rego Park,Queens,NY,New York,,40.72647,-73.86144
11375,Forest Hills,Queens,NY,New York,,40.72315,-73.84373
11377,Woodside,Queens,NY,New York,,40.74483,-73.90516
11378,Maspeth,Queens,NY,New York,,40.72493,-73.91034
11379,Middle Village,Queens,NY,New York,,40.71709,-73.88056
11385,Ridgewood,Queens,NY,New York,,40.70103,-73.89011
11411,Cambria Heights,Queens,NY,New York,,40.69406,-73.73623
11412,Saint Albans,Queens,NY,New York,,40.69804,-73.759
11413,Springfield Gardens,Queens,NY,New York,,40.67002,-73.75116
11414,Howard Beach,Queens,NY,New York,,40.65818,-73.8448
11415,Kew Gardens,Queens,NY,New York,,40.70808,-73.82801
11416,Ozone Park,Queens,NY,New York,,40.68458,-73.84967
11417,Ozone Park,Queens,NY,New York,,40.67641,-73.84455
11418,Richmond Hill,Queens,NY,New York,,40.70032,-73.83603
11419,South Richmond Hill,Queens,NY,New York,,40.68863,-73.82302
11420,South Ozone Park,Queens,NY,New York,,40.67352,-73.8177
11421,Woodhaven,Queens,NY,New York,,40.69403,-73.85865
11422,Rosedale,Queens,NY,New York,,40.66053,-73.73658
11423,Hollis,Queens,NY,New York,,40.71564,-73.76826
11424,Jamaica,Queens,NY,New York,,40.71397,-73.82809
11426,Bellerose,Queens,NY,New York,,40.73641,-73.7223
11427,Queens Village,Queens,NY,New York,,40.73094,-73.74569
11428,Queens Village,Queens,NY,New York,,40.72099,-73.74222
11429,Queens Village,Queens,NY,New York,,40.70958,-73.73843
11430,Jamaica,Queens,NY,New York,,40.64703,-73.78717
11432,Jamaica,Queens,NY,New York,,40.71491,-73.79295
11433,Jamaica,Queens,NY,New York,,40.69805,-73.78675
11434,Jamaica,Queens,NY,New York,,40.67683,-73.77623
11435,Jamaica,Queens,NY,New York,,40.70111,-73.80968
11436,Jamaica,Queens,NY,New York,,40.67587,-73.79664
11439,Jamaica,Queens,NY,New York,,40.72195,-73.79455
11451,Jamaica,Queens,NY,New York,,40.7012,-73.79579
11501,Mineola,Nassau,NY,New York,,40.74629,-73.63921
11507,Albertson,Nassau,NY,New York,,40.77082,-73.6521
11509,Atlantic Beach,Nassau,NY,New York,,40.58872,-73.7286
11510,Baldwin,Nassau,NY,New York,,40.65027,-73.60809
11514,Carle Place,Nassau,NY,New York,,40.74979,-73.61298
11516,Cedarhurst,Nassau,NY,New York,,40.6258,-73.7263
11518,East Rockaway,Nassau,NY,New York,,40.63772,-73.66691
11520,Freeport,Nassau,NY,New York,,40.65007,-73.58305
11530,Garden City,Nassau,NY,New York,,40.72716,-73.63654
11542,Glen Cove,Nassau,NY,New York,,40.87073,-73.62879
11545,Glen Head,Nassau,NY,New York,,40.82685,-73.58853
11547,Glenwood Landing,Nassau,NY,New York,,40.82881,-73.64505
11548,Greenvale,Nassau,NY,New York,,40.81414,-73.6097
11549,Hempstead,Nassau,NY,New York,,40.71896,-73.59973
11550,Hempstead,Nassau,NY,New York,,40.70158,-73.62039
11552,West Hempstead,Nassau,NY,New York,,40.6916,-73.65073
11553,Uniondale,Nassau,NY,New York,,40.70529,-73.5923
11554,East Meadow,Nassau,NY,New York,,40.71974,-73.56044
11556,Uniondale,Nassau,NY,New York,,40.71997,-73.58327
11557,Hewlett,Nassau,NY,New York,,40.63723,-73.6921
11558,Island Park,Nassau,NY,New York,,40.60539,-73.64952
11559,Lawrence,Nassau,NY,New York,,40.60615,-73.71688
11560,Locust Valley,Nassau,NY,New York,,40.88068,-73.59057
11561,Long Beach,Nassau,NY,New York,,40.58969,-73.64455
11563,Lynbrook,Nassau,NY,New York,,40.65746,-73.67408
11565,Malverne,Nassau,NY,New York,,40.67505,-73.67177
11566,Merrick,Nassau,NY,New York,,40.66307,-73.55407
11568,Old Westbury,Nassau,NY,New York,,40.78659,-73.59719
11569,Point Lookout,Nassau,NY,New York,,40.5903,-73.58046
11570,Rockville Centre,Nassau,NY,New York,,40.66504,-73.63882
11572,Oceanside,Nassau,NY,New York,,40.63231,-73.63686
11575,Roosevelt,Nassau,NY,New York,,40.68044,-73.58525
11576,Roslyn,Nassau,NY,New York,,40.79791,-73.64711
11577,Roslyn Heights,Nassau,NY,New York,,40.78288,-73.6391
11579,Sea Cliff,Nassau,NY,New York,,40.84406,-73.64426
11580,Valley Stream,Nassau,NY,New York,,40.67491,-73.70374
11581,Valley Stream,Nassau,NY,New York,,40.65153,-73.71653
11590,Westbury,Nassau,NY,New York,,40.75541,-73.57463
11596,Williston Park,Nassau,NY,New York,,40.75968,-73.6422
11598,Woodmere,Nassau,NY,New York,,40.63109,-73.71188
11691,Far Rockaway,Queens,NY,New York,,40.60152,-73.76173
11692,Arverne,Queens,NY,New York,,40.59373,-73.79201
11693,Far Rockaway,Queens,NY,New York,,40.59649,-73.81663
11694,Rockaway Park,Queens,NY,New York,,40.57532,-73.85099
11697,Breezy Point,Queens,NY,New York,,40.55749,-73.91361
11701,Amityville,Suffolk,NY,New York,,40.6817,-73.41289
11702,Babylon,Suffolk,NY,New York,,40.65155,-73.33824
11703,North Babylon,Suffolk,NY,New York,,40.73325,-73.32533
11704,West Babylon,Suffolk,NY,New York,,40.71623,-73.35908
11705,Bayport,Suffolk,NY,New York,,40.74514,-73.05461
11706,Bay Shore,Suffolk,NY,New York,,40.706,-73.24208
11709,Bayville,Nassau,NY,New York,,40.90665,-73.56005
11710,Bellmore,Nassau,NY,New York,,40.67217,-73.53293
11713,Bellport,Suffolk,NY,New York,,40.77774,-72.94253
11714,Bethpage,Nassau,NY,New York,,40.74267,-73.48615
11715,Blue Point,Suffolk,NY,New York,,40.75005,-73.03531
11716,Bohemia,Suffolk,NY,New York,,40.77131,-73.12729
11717,Brentwood,Suffolk,NY,New York,,40.78405,-73.25223
11718,Brightwaters,Suffolk,NY,New York,,40.71891,-73.26391
11719,Brookhaven,Suffolk,NY,New York,,40.77935,-72.91175
11720,Centereach,Suffolk,NY,New York,,40.87025,-73.08202
11721,Centerport,Suffolk,NY,New York,,40.89362,-73.37009
11722,Central Islip,Suffolk,NY,New York,,40.78358,-73.19657
11724,Cold Spring Harbor,Suffolk,NY,New York,,40.86522,-73.45288
11725,Commack,Suffolk,NY,New York,,40.84056,-73.28085
11726,Copiague,Suffolk,NY,New York,,40.67891,-73.39564
11727,Coram,Suffolk,NY,New York,,40.88019,-73.00368
11729,Deer Park,Suffolk,NY,New York,,40.76249,-73.32161
11730,East Islip,Suffolk,NY,New York,,40.72701,-73.18456
11731,East Northport,Suffolk,NY,New York,,40.86262,-73.31703
11732,East Norwich,Nassau,NY,New York,,40.84245,-73.53916
11733,East Setauket,Suffolk,NY,New York,,40.93742,-73.10544
11735,Farmingdale,Suffolk,NY,New York,,40.73177,-73.43284
11738,Farmingville,Suffolk,NY,New York,,40.83779,-73.03761
11739,Great River,Suffolk,NY,New York,,40.71058,-73.16275
11740,Greenlawn,Suffolk,NY,New York,,40.86536,-73.36118
11741,Holbrook,Suffolk,NY,New York,,40.79473,-73.07043
11742,Holtsville,Suffolk,NY,New York,,40.81034,-73.0419
11743,Huntington,Suffolk,NY,New York,,40.88018,-73.4266
11746,Huntington Station,Suffolk,NY,New York,,40.81421,-73.3608
11747,Melville,Suffolk,NY,New York,,40.78372,-73.40931
11749,Islandia,Suffolk,NY,New York,,40.80674,-73.1708
11751,Islip,Suffolk,NY,New York,,40.72999,-73.21424
11752,Islip Terrace,Suffolk,NY,New York,,40.75791,-73.17359
11753,Jericho,Nassau,NY,New York,,40.78976,-73.5411
11754,Kings Park,Suffolk,NY,New York,,40.88771,-73.24738
11755,Lake Grove,Suffolk,NY,New York,,40.8583,-73.11748
11756,Levittown,Nassau,NY,New York,,40.72545,-73.51656
11757,Lindenhurst,Suffolk,NY,New York,,40.68892,-73.37356
11758,Massapequa,Nassau,NY,New York,,40.65361,-73.45626
11762,Massapequa Park,Nassau,NY,New York,,40.68283,-73.44707
11763,Medford,Suffolk,NY,New York,,40.82529,-72.98245
11764,Miller Place,Suffolk,NY,New York,,40.93585,-72.97544
11765,Mill Neck,Nassau,NY,New York,,40.88249,-73.55862
11766,Mount Sinai,Suffolk,NY,New York,,40.93602,-73.01645
11767,Nesconset,Suffolk,NY,New York,,40.84438,-73.14535
11768,Northport,Suffolk,NY,New York,,40.91052,-73.32611
11769,Oakdale,Suffolk,NY,New York,,40.73703,-73.12929
11770,Ocean Beach,Suffolk,NY,New York,,40.64945,-73.14123
11771,Oyster Bay,Nassau,NY,New York,,40.8674,-73.52651
11772,Patchogue,Suffolk,NY,New York,,40.76118,-72.9875
11776,Port Jefferson Station,Suffolk,NY,New York,,40.91345,-73.04567
11777,Port Jefferson,Suffolk,NY,New York,,40.95171,-73.0645
11778,Rocky Point,Suffolk,NY,New York,,40.94312,-72.93073
11779,Ronkonkoma,Suffolk,NY,New York,,40.8127,-73.1156
11780,Saint James,Suffolk,NY,New York,,40.89249,-73.16973
11782,Sayville,Suffolk,NY,New York,,40.73727,-73.08024
11783,Seaford,Nassau,NY,New York,,40.67766,-73.49068
11784,Selden,Suffolk,NY,New York,,40.86855,-73.0422
11786,Shoreham,Suffolk,NY,New York,,40.94711,-72.88939
11787,Smithtown,Suffolk,NY,New York,,40.85338,-73.21089
11788,Hauppauge,Suffolk,NY,New York,,40.81808,-73.21318
11789,Sound Beach,Suffolk,NY,New York,,40.95759,-72.97214
11790,Stony Brook,Suffolk,NY,New York,,40.90719,-73.12777
11791,Syosset,Nassau,NY,New York,,40.82819,-73.50282
11792,Wading River,Suffolk,NY,New York,,40.94832,-72.8302
11793,Wantagh,Nassau,NY,New York,,40.6462,-73.51024
11794,Stony Brook,Suffolk,NY,New York,,40.91915,-73.12475
11795,West Islip,Suffolk,NY,New York,,40.70803,-73.29827
11796,West Sayville,Suffolk,NY,New York,,40.72958,-73.09986
11797,Woodbury,Nassau,NY,New York,,40.81739,-73.47004
11798,Wyandanch,Suffolk,NY,New York,,40.752,-73.37497
11801,Hicksville,Nassau,NY,New York,,40.76256,-73.52383
11803,Plainview,Nassau,NY,New York,,40.78177,-73.4733
11804,Old Bethpage,Nassau,NY,New York,,40.75829,-73.45706
11901,Riverhead,Suffolk,NY,New York,,40.92424,-72.64697
11930,Amagansett,Suffolk,NY,New York,,40.98877,-72.10482
11931,Aquebogue,Suffolk,NY,New York,,40.93347,-72.62195
11932,Bridgehampton,Suffolk,NY,New York,,40.93322,-72.30603
11933,Calverton,Suffolk,NY,New York,,40.92449,-72.75453
11934,Center Moriches,Suffolk,NY,New York,,40.80201,-72.79428
11935,Cutchogue,Suffolk,NY,New York,,41.01795,-72.48933
11937,East Hampton,Suffolk,NY,New York,,40.99714,-72.20253
11939,East Marion,Suffolk,NY,New York,,41.12627,-72.34223
11940,East Moriches,Suffolk,NY,New York,,40.80819,-72.75664
11941,Eastport,Suffolk,NY,New York,,40.83311,-72.72315
11942,East Quogue,Suffolk,NY,New York,,40.84901,-72.57764
11944,Greenport,Suffolk,NY,New York,,41.09888,-72.37223
11946,Hampton Bays,Suffolk,NY,New York,,40.87033,-72.52294
11947,Jamesport,Suffolk,NY,New York,,40.94302,-72.58189
11948,Laurel,Suffolk,NY,New York,,40.9662,-72.55797
11949,Manorville,Suffolk,NY,New York,,40.86496,-72.80097
11950,Mastic,Suffolk,NY,New York,,40.80627,-72.84734
11951,Mastic Beach,Suffolk,NY,New York,,40.76624,-72.83655
11952,Mattituck,Suffolk,NY,New York,,40.99716,-72.54369
11953,Middle Island,Suffolk,NY,New York,,40.88585,-72.95054
11954,Montauk,Suffolk,NY,New York,,41.04458,-71.9518
11955,Moriches,Suffolk,NY,New York,,40.80777,-72.82289
11956,New Suffolk,Suffolk,NY,New York,,40.98067,-72.46868
11957,Orient,Suffolk,NY,New York,,41.1492,-72.26181
11958,Peconic,Suffolk,NY,New York,,41.03688,-72.4613
11959,Quogue,Suffolk,NY,New York,,40.82903,-72.60977
11960,Remsenburg,Suffolk,NY,New York,,40.80894,-72.70615
11961,Ridge,Suffolk,NY,New York,,40.90458,-72.88488
11962,Sagaponack,Suffolk,NY,New York,,40.93715,-72.27379
11963,Sag Harbor,Suffolk,NY,New York,,40.99921,-72.32271
11964,Shelter Island,Suffolk,NY,New York,,41.05743,-72.31492
11965,Shelter Island Heights,Suffolk,NY,New York,,41.07727,-72.34244
11967,Shirley,Suffolk,NY,New York,,40.80092,-72.87611
11968,Southampton,Suffolk,NY,New York,,40.90035,-72.42081
11970,South Jamesport,Suffolk,NY,New York,,40.94029,-72.57403
11971,Southold,Suffolk,NY,New York,,41.05949,-72.42617
11972,Speonk,Suffolk,NY,New York,,40.82362,-72.70045
11973,Upton,Suffolk,NY,New York,,40.86583,-72.88718
11975,Wainscott,Suffolk,NY,New York,,40.95146,-72.25093
11976,Water Mill,Suffolk,NY,New York,,40.92986,-72.34721
11977,Westhampton,Suffolk,NY,New York,,40.82769,-72.67947
11978,Westhampton Beach,Suffolk,NY,New York,,40.82878,-72.64669
11980,Yaphank,Suffolk,NY,New York,,40.8321,-72.92198
12007,Alcove,Albany,NY,New York,,42.48889,-73.93159
12008,Alplaus,Schenectady,NY,New York,,42.85367,-73.9063
12009,Altamont,Albany,NY,New York,,42.69824,-74.03398
12010,Amsterdam,Montgomery,NY,New York,,42.93752,-74.17287
12015,Athens,Greene,NY,New York,,42.28315,-73.82543
12017,Austerlitz,Columbia,NY,New York,,42.31453,-73.45682
12018,Averill Park,Rensselaer,NY,New York,,42.62926,-73.52662
12019,Ballston Lake,Saratoga,NY,New York,,42.92993,-73.88245
12020,Ballston Spa,Saratoga,NY,New York,,43.00208,-73.87401
12022,Berlin,Rensselaer,NY,New York,,42.66653,-73.33401
12023,Berne,Albany,NY,New York,,42.60656,-74.16573
12024,Brainard,Columbia,NY,New York,,42.48134,-73.53419
12025,Broadalbin,Fulton,NY,New York,,43.09142,-74.11924
12027,Burnt Hills,Saratoga,NY,New York,,42.92122,-73.90872
12028,Buskirk,Washington,NY,New York,,42.94545,-73.44213
12029,Canaan,Columbia,NY,New York,,42.40397,-73.42466
12031,Carlisle,Schoharie,NY,New York,,42.76579,-74.46617
12032,Caroga Lake,Hamilton,NY,New York,,43.24042,-74.55666
12033,Castleton On Hudson,Rensselaer,NY,New York,,42.53665,-73.70558
12035,Central Bridge,Schoharie,NY,New York,,42.73453,-74.37534
12036,Charlotteville,Schoharie,NY,New York,,42.53564,-74.68468
12037,Chatham,Columbia,NY,New York,,42.33506,-73.55714
12040,Cherry Plain,Rensselaer,NY,New York,,42.63047,-73.35916
12041,Clarksville,Albany,NY,New York,,42.55893,-73.97028
12042,Climax,Greene,NY,New York,,42.38185,-73.89162
12043,Cobleskill,Schoharie,NY,New York,,42.70357,-74.5267
12045,Coeymans,Albany,NY,New York,,42.47974,-73.79682
12046,Coeymans Hollow,Albany,NY,New York,,42.48864,-73.92119
12047,Cohoes,Albany,NY,New York,,42.78396,-73.72655
12051,Coxsackie,Greene,NY,New York,,42.34493,-73.83938
12052,Cropseyville,Rensselaer,NY,New York,,42.75767,-73.47847
12053,Delanson,Schenectady,NY,New York,,42.75283,-74.18791
12054,Delmar,Albany,NY,New York,,42.60764,-73.86864
12056,Duanesburg,Schenectady,NY,New York,,42.76761,-74.0905
12057,Eagle Bridge,Washington,NY,New York,,42.97316,-73.34335
12058,Earlton,Greene,NY,New York,,42.3498,-73.923
12059,East Berne,Albany,NY,New York,,42.61403,-74.05811
12060,East Chatham,Columbia,NY,New York,,42.41325,-73.49284
12061,East Greenbush,Rensselaer,NY,New York,,42.59915,-73.65658
12062,East Nassau,Rensselaer,NY,New York,,42.52871,-73.501
12063,East Schodack,Rensselaer,NY,New York,,42.56442,-73.63826
12064,East Worcester,Otsego,NY,New York,,42.60711,-74.65887
12065,Clifton Park,Saratoga,NY,New York,,42.85402,-73.78654
12066,Esperance,Montgomery,NY,New York,,42.78011,-74.30291
12067,Feura Bush,Albany,NY,New York,,42.56083,-73.91663
12068,Fonda,Montgomery,NY,New York,,42.95701,-74.40467
12069,Fort Hunter,Montgomery,NY,New York,,42.94336,-74.28193
12070,Fort Johnson,Montgomery,NY,New York,,42.98513,-74.25441
12071,Fultonham,Schoharie,NY,New York,,42.56971,-74.41521
12072,Fultonville,Montgomery,NY,New York,,42.88102,-74.36164
12074,Galway,Saratoga,NY,New York,,43.05219,-74.04709
12075,Ghent,Columbia,NY,New York,,42.30145,-73.64046
12076,Gilboa,Schoharie,NY,New York,,42.40868,-74.38506
12077,Glenmont,Albany,NY,New York,,42.59426,-73.7841
12078,Gloversville,Fulton,NY,New York,,43.12338,-74.36255
12082,Grafton,Rensselaer,NY,New York,,42.76998,-73.44672
12083,Greenville,Greene,NY,New York,,42.43151,-74.03155
12084,Guilderland,Albany,NY,New York,,42.70411,-73.90182
12085,Guilderland Center,Albany,NY,New York,,42.70043,-73.96659
12086,Hagaman,Saratoga,NY,New York,,42.99684,-74.10508
12087,Hannacroix,Greene,NY,New York,,42.42794,-73.8931
12090,Hoosick Falls,Rensselaer,NY,New York,,42.88073,-73.35624
12092,Howes Cave,Schoharie,NY,New York,,42.70396,-74.38456
12093,Jefferson,Schoharie,NY,New York,,42.49599,-74.6262
12094,Johnsonville,Rensselaer,NY,New York,,42.89091,-73.48737
12095,Johnstown,Fulton,NY,New York,,43.03151,-74.41553
12106,Kinderhook,Columbia,NY,New York,,42.38871,-73.71228
12108,Lake Pleasant,Hamilton,NY,New York,,43.47045,-74.42768
12110,Latham,Albany,NY,New York,,42.75349,-73.77671
12115,Malden Bridge,Columbia,NY,New York,,42.46747,-73.59338
12116,Maryland,Otsego,NY,New York,,42.53849,-74.91278
12117,Mayfield,Fulton,NY,New York,,43.16894,-74.25557
12118,Mechanicville,Saratoga,NY,New York,,42.92096,-73.72049
12120,Medusa,Albany,NY,New York,,42.45781,-74.1409
12121,Melrose,Rensselaer,NY,New York,,42.84368,-73.60398
12122,Middleburgh,Schoharie,NY,New York,,42.54341,-74.31138
12123,Nassau,Rensselaer,NY,New York,,42.52239,-73.60636
12124,New Baltimore,Greene,NY,New York,,42.44652,-73.78494
12125,New Lebanon,Columbia,NY,New York,,42.47633,-73.40394
12130,Niverville,Columbia,NY,New York,,42.44156,-73.65835
12131,North Blenheim,Schoharie,NY,New York,,42.46573,-74.46249
12132,North Chatham,Columbia,NY,New York,,42.47102,-73.63362
12134,Northville,Hamilton,NY,New York,,43.26533,-74.23059
12136,Old Chatham,Columbia,NY,New York,,42.43249,-73.56016
12137,Pattersonville,Schenectady,NY,New York,,42.85727,-74.12922
12138,Petersburg,Rensselaer,NY,New York,,42.73735,-73.37128
12139,Piseco,Hamilton,NY,New York,,43.52096,-74.56552
12140,Poestenkill,Rensselaer,NY,New York,,42.689,-73.56689
12143,Ravena,Albany,NY,New York,,42.48525,-73.85218
12144,Rensselaer,Rensselaer,NY,New York,,42.63106,-73.71801
12147,Rensselaerville,Albany,NY,New York,,42.51365,-74.15147
12148,Rexford,Saratoga,NY,New York,,42.83361,-73.84652
12149,Richmondville,Schoharie,NY,New York,,42.62011,-74.56692
12150,Rotterdam Junction,Schenectady,NY,New York,,42.87613,-74.04923
12151,Round Lake,Saratoga,NY,New York,,42.92553,-73.78874
12153,Sand Lake,Rensselaer,NY,New York,,42.63606,-73.46692
12154,Schaghticoke,Rensselaer,NY,New York,,42.93713,-73.60124
12155,Schenevus,Otsego,NY,New York,,42.59229,-74.82337
12156,Schodack Landing,Rensselaer,NY,New York,,42.47764,-73.74354
12157,Schoharie,Schoharie,NY,New York,,42.66742,-74.29892
12158,Selkirk,Albany,NY,New York,,42.53927,-73.81903
12159,Slingerlands,Albany,NY,New York,,42.64328,-73.88503
12160,Sloansville,Schoharie,NY,New York,,42.76325,-74.36619
12161,South Bethlehem,Albany,NY,New York,,42.53369,-73.84606
12164,Speculator,Hamilton,NY,New York,,43.62883,-74.42717
12165,Spencertown,Columbia,NY,New York,,42.31518,-73.50756
12166,Sprakers,Montgomery,NY,New York,,42.83846,-74.45644
12167,Stamford,Schoharie,NY,New York,,42.42101,-74.59011
12168,Stephentown,Rensselaer,NY,New York,,42.5614,-73.3751
12169,Stephentown,Rensselaer,NY,New York,,42.58249,-73.43559
12170,Stillwater,Saratoga,NY,New York,,42.99936,-73.66234
12172,Stottville,Columbia,NY,New York,,42.28915,-73.73895
12173,Stuyvesant,Columbia,NY,New York,,42.39042,-73.76196
12174,Stuyvesant Falls,Columbia,NY,New York,,42.35314,-73.72802
12175,Summit,Schoharie,NY,New York,,42.55489,-74.56161
12176,Surprise,Greene,NY,New York,,42.38839,-73.96787
12177,Tribes Hill,Montgomery,NY,New York,,42.95184,-74.28459
12180,Troy,Rensselaer,NY,New York,,42.7516,-73.59997
12182,Troy,Rensselaer,NY,New York,,42.80044,-73.63519
12183,Troy,Albany,NY,New York,,42.74742,-73.69259
12184,Valatie,Columbia,NY,New York,,42.42272,-73.65387
12185,Valley Falls,Rensselaer,NY,New York,,42.90102,-73.53507
12186,Voorheesville,Albany,NY,New York,,42.62502,-73.9737
12187,Warnerville,Schoharie,NY,New York,,42.62632,-74.46537
12188,Waterford,Saratoga,NY,New York,,42.8199,-73.69589
12189,Watervliet,Albany,NY,New York,,42.73618,-73.71688
12190,Wells,Hamilton,NY,New York,,43.47359,-74.2733
12192,West Coxsackie,Greene,NY,New York,,42.40428,-73.82136
12193,Westerlo,Albany,NY,New York,,42.51713,-74.04327
12194,West Fulton,Schoharie,NY,New York,,42.53839,-74.45431
12195,West Lebanon,Columbia,NY,New York,,42.47876,-73.46505
12196,West Sand Lake,Rensselaer,NY,New York,,42.63149,-73.61708
12197,Worcester,Otsego,NY,New York,,42.6094,-74.72587
12198,Wynantskill,Rensselaer,NY,New York,,42.67819,-73.63285
12202,Albany,Albany,NY,New York,,42.63355,-73.763
12203,Albany,Albany,NY,New York,,42.68138,-73.85099
12204,Albany,Albany,NY,New York,,42.68723,-73.72869
12205,Albany,Albany,NY,New York,,42.71719,-73.83006
12206,Albany,Albany,NY,New York,,42.67415,-73.78196
12207,Albany,Albany,NY,New York,,42.65657,-73.74749
12208,Albany,Albany,NY,New York,,42.65293,-73.80835
12209,Albany,Albany,NY,New York,,42.6382,-73.78976
12210,Albany,Albany,NY,New York,,42.66399,-73.75985
12211,Albany,Albany,NY,New York,,42.7083,-73.76393
12222,Albany,Albany,NY,New York,,42.68637,-73.82656
12226,Albany,Albany,NY,New York,,42.67931,-73.80987
12302,Schenectady,Schenectady,NY,New York,,42.88188,-73.98323
12303,Schenectady,Albany,NY,New York,,42.74938,-73.92562
12304,Schenectady,Schenectady,NY,New York,,42.77375,-73.89742
12305,Schenectady,Schenectady,NY,New York,,42.81219,-73.95036
12306,Schenectady,Schenectady,NY,New York,,42.80686,-74.03344
12307,Schenectady,Schenectady,NY,New York,,42.80507,-73.93341
12308,Schenectady,Schenectady,NY,New York,,42.82152,-73.92006
12309,Schenectady,Schenectady,NY,New York,,42.79693,-73.86785
12401,Kingston,Ulster,NY,New York,,41.93504,-74.05446
12404,Accord,Ulster,NY,New York,,41.81602,-74.23632
12405,Acra,Greene,NY,New York,,42.31585,-74.0989
12406,Arkville,Ulster,NY,New York,,42.09647,-74.56502
12407,Ashland,Greene,NY,New York,,42.30075,-74.35343
12409,Bearsville,Ulster,NY,New York,,42.05662,-74.16655
12410,Big Indian,Ulster,NY,New York,,42.0706,-74.45212
12411,Bloomington,Ulster,NY,New York,,41.87975,-74.04094
12412,Boiceville,Ulster,NY,New York,,42.01218,-74.27698
12413,Cairo,Greene,NY,New York,,42.31338,-74.02628
12414,Catskill,Greene,NY,New York,,42.2211,-73.92356
12416,Chichester,Ulster,NY,New York,,42.09554,-74.28592
12417,Connelly,Ulster,NY,New York,,41.9073,-73.98943
12418,Cornwallville,Greene,NY,New York,,42.35863,-74.1609
12419,Cottekill,Ulster,NY,New York,,41.85948,-74.10265
12420,Cragsmoor,Ulster,NY,New York,,41.6743,-74.37769
12421,Denver,Delaware,NY,New York,,42.2512,-74.5336
12422,Durham,Greene,NY,New York,,42.39205,-74.20232
12423,East Durham,Greene,NY,New York,,42.37968,-74.11136
12424,East Jewett,Greene,NY,New York,,42.24689,-74.14358
12427,Elka Park,Greene,NY,New York,,42.14771,-74.11921
12428,Ellenville,Ulster,NY,New York,,41.73817,-74.44615
12429,Esopus,Ulster,NY,New York,,41.83323,-73.961
12430,Fleischmanns,Greene,NY,New York,,42.20306,-74.49933
12431,Freehold,Greene,NY,New York,,42.35877,-74.01843
12432,Glasco,Ulster,NY,New York,,42.04702,-73.94403
12433,Glenford,Ulster,NY,New York,,42.00533,-74.15526
12434,Grand Gorge,Delaware,NY,New York,,42.36491,-74.50793
12435,Greenfield Park,Ulster,NY,New York,,41.72715,-74.51148
12436,Haines Falls,Greene,NY,New York,,42.20447,-74.0746
12438,Halcottsville,Delaware,NY,New York,,42.21251,-74.59667
12439,Hensonville,Greene,NY,New York,,42.29674,-74.18789
12440,High Falls,Ulster,NY,New York,,41.78665,-74.16338
12441,Highmount,Delaware,NY,New York,,42.1502,-74.50625
12442,Hunter,Greene,NY,New York,,42.22275,-74.23545
12443,Hurley,Ulster,NY,New York,,41.93388,-74.08536
12444,Jewett,Greene,NY,New York,,42.24942,-74.28993
12446,Kerhonkson,Ulster,NY,New York,,41.79063,-74.31655
12448,Lake Hill,Ulster,NY,New York,,42.07955,-74.20067
12449,Lake Katrine,Ulster,NY,New York,,41.99377,-73.99338
12450,Lanesville,Greene,NY,New York,,42.13804,-74.22176
12451,Leeds,Greene,NY,New York,,42.30337,-73.94802
12452,Lexington,Greene,NY,New York,,42.23891,-74.34986
12453,Malden On Hudson,Ulster,NY,New York,,42.0929,-73.93629
12454,Maplecrest,Greene,NY,New York,,42.2869,-74.15038
12455,Margaretville,Delaware,NY,New York,,42.14871,-74.66334
12456,Mount Marion,Ulster,NY,New York,,42.03308,-73.99703
12457,Mount Tremper,Ulster,NY,New York,,42.03997,-74.24659
12458,Napanoch,Ulster,NY,New York,,41.82273,-74.41666
12459,New Kingston,Delaware,NY,New York,,42.23976,-74.6805
12460,Oak Hill,Albany,NY,New York,,42.42357,-74.16676
12461,Olivebridge,Ulster,NY,New York,,41.90531,-74.25246
12463,Palenville,Greene,NY,New York,,42.1895,-74.01573
12464,Phoenicia,Ulster,NY,New York,,42.04071,-74.34452
12465,Pine Hill,Ulster,NY,New York,,42.15278,-74.46725
12466,Port Ewen,Ulster,NY,New York,,41.90671,-73.97826
12468,Prattsville,Greene,NY,New York,,42.29998,-74.41375
12469,Preston Hollow,Albany,NY,New York,,42.44521,-74.2421
12470,Purling,Greene,NY,New York,,42.26932,-74.05515
12471,Rifton,Ulster,NY,New York,,41.83799,-74.04195
12472,Rosendale,Ulster,NY,New York,,41.84732,-74.07447
12473,Round Top,Greene,NY,New York,,42.26157,-74.02827
12474,Roxbury,Delaware,NY,New York,,42.29378,-74.58117
12475,Ruby,Ulster,NY,New York,,42.01397,-74.01332
12477,Saugerties,Ulster,NY,New York,,42.08528,-74.00028
12480,Shandaken,Greene,NY,New York,,42.13803,-74.37683
12481,Shokan,Ulster,NY,New York,,41.97519,-74.22718
12482,South Cairo,Greene,NY,New York,,42.26841,-73.95587
12483,Spring Glen,Sullivan,NY,New York,,41.66796,-74.44184
12484,Stone Ridge,Ulster,NY,New York,,41.87024,-74.17338
12485,Tannersville,Greene,NY,New York,,42.20507,-74.15288
12486,Tillson,Ulster,NY,New York,,41.83438,-74.06235
12487,Ulster Park,Ulster,NY,New York,,41.86095,-73.99555
12489,Wawarsing,Ulster,NY,New York,,41.75597,-74.35462
