skill_category,skill,info_url
"Cloud Solutions","AWS Batch",https://lightcast.io/open-skills/skills/ESCEC06EC6132930188F
"Cloud Solutions","AWS CloudFormation",https://lightcast.io/open-skills/skills/ESB3F99C3446845F41F6
"Cloud Solutions","AWS CodeBuild",https://lightcast.io/open-skills/skills/ESD020B052E485B421A3
"Cloud Solutions","AWS Cost Management",https://lightcast.io/open-skills/skills/ESDAEB87897FCB6139E7
"Cloud Solutions","AWS Directory Service",https://lightcast.io/open-skills/skills/ESC1AE8112F1253E3185
"Cloud Solutions","AWS Inferentia",https://lightcast.io/open-skills/skills/ES363E5FFEDC2CBB5A4D
"Cloud Solutions","AWS Kinesis",https://lightcast.io/open-skills/skills/ES4512E57CF178E77F7B
"Cloud Solutions","AWS Lambda",https://lightcast.io/open-skills/skills/KSE4ME2Z9GRO05SLM3CR
"Cloud Solutions","AWS Serverless",https://lightcast.io/open-skills/skills/ES5D2CADD08A092311CF
"Cloud Solutions","Azure Automation",https://lightcast.io/open-skills/skills/ESD5879314ACF3742F19
"Cloud Solutions","Azure Batch",https://lightcast.io/open-skills/skills/ES93D4A3A840034216B5
"Cloud Solutions","Azure Blueprints",https://lightcast.io/open-skills/skills/ES56C648C325739431B5
"Cloud Solutions","Azure Cloud Services",https://lightcast.io/open-skills/skills/ESFAC51458ADB50CA541
"Cloud Solutions","Azure Command-Line Interface (Azure CLI)",https://lightcast.io/open-skills/skills/ES38BBE3D22F122C1873
"Cloud Solutions","Azure Data Catalog",https://lightcast.io/open-skills/skills/ES95E6FD92776FF0BB80
"Cloud Solutions","Azure Data Lake",https://lightcast.io/open-skills/skills/ES4B1693B37B1A697054
"Cloud Solutions","Azure Kubernetes Service",https://lightcast.io/open-skills/skills/ESA2F90847C88B0AC88E
"Cloud Solutions","Azure Logic Apps",https://lightcast.io/open-skills/skills/ES3C8E816B73382BB289
"Cloud Solutions","Azure Monitor",https://lightcast.io/open-skills/skills/ES5E3F2A58B6A6700AA0
"Cloud Solutions","Azure Web Apps",https://lightcast.io/open-skills/skills/ESC67B4D284220100378
"Cloud Solutions",BigQuery,https://lightcast.io/open-skills/skills/KS121026NSR9PPXHM8S1
"Cloud Solutions",BigTable,https://lightcast.io/open-skills/skills/KS121026K3X25M74P32P
"Cloud Solutions",Bit.ly,NULL
"Cloud Solutions",Browserstack,https://lightcast.io/open-skills/skills/KSCQZSFQ8OBD5YUV4F0U
"Cloud Solutions","Cloud Database",https://lightcast.io/open-skills/skills/KS1220J6NYSN8H4RRMNK
"Cloud Solutions","Cloud Foundry",https://lightcast.io/open-skills/skills/KS1220K708KVK1KRHDHJ
"Cloud Solutions","Cloud Management Platforms",https://lightcast.io/open-skills/skills/ES2E621C4D8134E1782A
"Cloud Solutions",CloudBase,https://lightcast.io/open-skills/skills/BGS7DBE978894075A501
"Cloud Solutions",CloudBees,https://lightcast.io/open-skills/skills/KSONYTYYJ17MF871TWTQ
"Cloud Solutions","Cloudera Manager",https://lightcast.io/open-skills/skills/KSDE8J9AV4QJ1MDO8YWZ
"Cloud Solutions",CloudFoundry,https://lightcast.io/open-skills/skills/KSM1TG85RVLKCBB1E99T
"Cloud Solutions",CloudHub,https://lightcast.io/open-skills/skills/KS2IJWHWET7UKZ61A3QG
"Cloud Solutions",Cloudify,https://lightcast.io/open-skills/skills/KSYPV052DAGCFAQA8UOY
"Cloud Solutions",Colocation,https://lightcast.io/open-skills/skills/KSNPDT11K4A51PXEJ7YF
"Cloud Solutions",Cyberduck,https://lightcast.io/open-skills/skills/KS122ML63S27H03MHY3B
"Cloud Solutions","Data As A Service (DaaS)",https://lightcast.io/open-skills/skills/KS122N264PVV9MP6G4K3
"Cloud Solutions","Data Transport Utility",https://lightcast.io/open-skills/skills/KS122Q76GFHDX707Q6J3
"Cloud Solutions","Database As A Service (DBaaS)",https://lightcast.io/open-skills/skills/BGSBC8015025EC86A7C7
"Cloud Solutions",Datadog,https://lightcast.io/open-skills/skills/KS5I3WO1Y13TIZNL6N46
"Cloud Solutions",Dataflow,https://lightcast.io/open-skills/skills/KS122P16DMVQL50L733L
"Cloud Solutions","Dell Boomi (Integration Platform)",https://lightcast.io/open-skills/skills/ES2374A4ED11D54848A3
"Cloud Solutions","Desktop Cloud Visualization (DCV)",https://lightcast.io/open-skills/skills/KS122RW5Z9809PV4SGDM
"Cloud Solutions",DigitalOcean,https://lightcast.io/open-skills/skills/ESB090E9B0D229CA4D52
"Cloud Solutions","Distributed Replicated Block Device",https://lightcast.io/open-skills/skills/KS1235C62P41Y1NMMC9H
"Cloud Solutions",EchoSign,https://lightcast.io/open-skills/skills/KS1239J602PK8MXKLN84
"Cloud Solutions","Elastic (ELK) Stack",https://lightcast.io/open-skills/skills/KSYJOKVM5EG5QPKHRACB
"Cloud Solutions",FastTrack,https://lightcast.io/open-skills/skills/KS123TZ730C32D8DH5MJ
"Cloud Solutions",FinancialForce,https://lightcast.io/open-skills/skills/ES9CB3CC52AB7EEF8C65
"Cloud Solutions","Firebase Cloud Messaging (FCM)",https://lightcast.io/open-skills/skills/BGS23170071CA20DC214
"Cloud Solutions",Gcloud,https://lightcast.io/open-skills/skills/KSZIZ9KL5TCZ43FNUC8U
"Cloud Solutions",GlusterFS,https://lightcast.io/open-skills/skills/KS124D56S34HNPCB2C58
"Cloud Solutions","Google App Engine",NULL
"Cloud Solutions","Google Cloud Build",https://lightcast.io/open-skills/skills/BGS70AC076CB9EEBBF65
"Cloud Solutions","Google Cloud Composer",https://lightcast.io/open-skills/skills/BGSD4AEDAC6AD4759504
"Cloud Solutions","Google Cloud Dataproc",https://lightcast.io/open-skills/skills/ES507A8444853DE27C5E
"Cloud Solutions","Google Cloud Messaging",https://lightcast.io/open-skills/skills/KS124F76YF2WD6JYRJT0
"Cloud Solutions","Google Cloud Platform (GCP)",https://lightcast.io/open-skills/skills/ESC7869CF7378283E0AA
"Cloud Solutions","Google Compute Engine (GCE)",https://lightcast.io/open-skills/skills/BGSF0648165688F92FF3
"Cloud Solutions","Google Groups",https://lightcast.io/open-skills/skills/KS2B4F0OX7A0Z1UEHASG
"Cloud Solutions","Google Storage",https://lightcast.io/open-skills/skills/KS124F96KTLT1XRTW5P0
"Cloud Solutions",Heroku,https://lightcast.io/open-skills/skills/KSICLZ93977I6WBJL2AL
"Cloud Solutions","IBM Bluemix",https://lightcast.io/open-skills/skills/KSQ46592E8Y69QM5FVNL
"Cloud Solutions","IBM Cloud Computing",https://lightcast.io/open-skills/skills/KS124Y4697SXY9HP9N96
"Cloud Solutions","IBM SAN Volume Controllers",https://lightcast.io/open-skills/skills/KS124YS6XJKMDKVMW364
"Cloud Solutions","IBM Storage",https://lightcast.io/open-skills/skills/KS124YX6RBMLZRT17T7Q
"Cloud Solutions",ICloud,https://lightcast.io/open-skills/skills/KS124ZS6HNCF06PW511B
"Cloud Solutions",Infinispan,https://lightcast.io/open-skills/skills/KS97N5XPZIV25LIW6TXP
"Cloud Solutions","Informatica Cloud",https://lightcast.io/open-skills/skills/KSBNAS8FFT753LQ5XU84
"Cloud Solutions",Infoview,https://lightcast.io/open-skills/skills/BGSFB36C094F721279C8
"Cloud Solutions","Infrastructure As A Service (IaaS)",https://lightcast.io/open-skills/skills/KS124X67987XF85L4KQS
"Cloud Solutions","Integration Platform As A Service (IPaaS)",https://lightcast.io/open-skills/skills/KS125C16T16XSP8LVT61
"Cloud Solutions","Jitterbit Integration Servers",https://lightcast.io/open-skills/skills/KS125JS71K9M575XLSMN
"Cloud Solutions",Joyent,https://lightcast.io/open-skills/skills/KSMBLQ3CTXTLX901XVI0
"Cloud Solutions",Linode,https://lightcast.io/open-skills/skills/KSWYCZ9TB6A9KKHBKJ4D
"Cloud Solutions",Loggly,https://lightcast.io/open-skills/skills/KSR0CA9Z6IXTU43L1BTG
"Cloud Solutions",Matillion,https://lightcast.io/open-skills/skills/BGSA5C9C4078C01BBC33
"Cloud Solutions","Microsoft Azure",https://lightcast.io/open-skills/skills/KS120V86MZWV9Z9LKQY3
"Cloud Solutions","MicroStrategy Web",https://lightcast.io/open-skills/skills/KS126KG6V46GQD4QVPYW
"Cloud Solutions",Multi-Cloud,https://lightcast.io/open-skills/skills/ES6B1FCAC3346DEBA971
"Cloud Solutions",Multiplatform,https://lightcast.io/open-skills/skills/KSWDBTNIZQW48NBKP6I0
"Cloud Solutions","NetApp Applications",https://lightcast.io/open-skills/skills/KS126Y25WX8D51J2LHCP
"Cloud Solutions",Nimsoft,https://lightcast.io/open-skills/skills/KS1271G64387K4CVJPC9
"Cloud Solutions",OneLogin,https://lightcast.io/open-skills/skills/KSKGL4OL3B2NSIZ364SW
"Cloud Solutions",OpenAM,https://lightcast.io/open-skills/skills/KS127B36S2F6TPGC1THY
"Cloud Solutions",OpenShift,https://lightcast.io/open-skills/skills/KS127C1660W6F87D6YQF
"Cloud Solutions",OpenSSO,https://lightcast.io/open-skills/skills/KS127C26QQ2LDXBVVS3G
"Cloud Solutions","Oracle Autonomous Database",https://lightcast.io/open-skills/skills/ESE24D31B5AB7E958ABA
"Cloud Solutions","Oracle Cloud",https://lightcast.io/open-skills/skills/ESC91AF2C3175C6D924C
"Cloud Solutions","Oracle Human Capital Management (HCM)",https://lightcast.io/open-skills/skills/ES4A15D4D2BD2B6306A7
"Cloud Solutions","Oracle Unified Directory (OUD)",https://lightcast.io/open-skills/skills/BGS8712B888605051815
"Cloud Solutions","Platform As A Service (PaaS)",https://lightcast.io/open-skills/skills/KS127HW756659Q4NNLDY
"Cloud Solutions",Plesk,https://lightcast.io/open-skills/skills/KS127KG65BHFJXSS345C
"Cloud Solutions",QualysGuard,https://lightcast.io/open-skills/skills/BGS130EFC85EBBF7D6DA
"Cloud Solutions","Rackspace Cloud",https://lightcast.io/open-skills/skills/KS128BM72CXZ5CB71728
"Cloud Solutions","Red Hat CloudForms",https://lightcast.io/open-skills/skills/BGSEAF3CC1EC2E9D73AC
"Cloud Solutions","RemedyForce (Ticket Management Software)",https://lightcast.io/open-skills/skills/ESA9B6EAFA36B47CDEC9
"Cloud Solutions","Rich Ui",https://lightcast.io/open-skills/skills/KSH3WMGVOOEBFDE6OGYD
"Cloud Solutions",Ringcentral,https://lightcast.io/open-skills/skills/KSY142P3LDI4V5G5NGAA
"Cloud Solutions",Sensu,https://lightcast.io/open-skills/skills/KSMWS60XC50RWS2E9BI3
"Cloud Solutions",SkyKick,https://lightcast.io/open-skills/skills/BGS20C36FAEFFE453683
"Cloud Solutions",SnapLogic,https://lightcast.io/open-skills/skills/ES30D91A5C499EFE3080
"Cloud Solutions","SOASTA CloudTest",https://lightcast.io/open-skills/skills/ES8AF65F19FD240595C0
"Cloud Solutions","Software As A Service (SaaS)",https://lightcast.io/open-skills/skills/KS1220G68PD5STH2DL2W
"Cloud Solutions","Spring Cloud Netflix",https://lightcast.io/open-skills/skills/BGS5C90CB97622628CD2
"Cloud Solutions","Spring Cloud Stream",https://lightcast.io/open-skills/skills/BGS760FAE14611273F6B
"Cloud Solutions",Stackdriver,https://lightcast.io/open-skills/skills/KSUU02BKFDTFBIL5IUT9
"Cloud Solutions","Storage As A Service (STaaS)",https://lightcast.io/open-skills/skills/BGSEF2C208D6107E9096
"Cloud Solutions",Talend,https://lightcast.io/open-skills/skills/KS4416J73PZ5F1W58BRZ
"Cloud Solutions","TIBCO Designer",https://lightcast.io/open-skills/skills/KS5TCEMOSM3JDXBWTLLS
"Cloud Solutions",Twilio,https://lightcast.io/open-skills/skills/KS441L660N7FNTG85TW0
"Cloud Solutions","VMWare Workspace ONE",https://lightcast.io/open-skills/skills/ESED65731CF7356A4BBF
"Cloud Solutions",Weebly,https://lightcast.io/open-skills/skills/KSLDUENNR0DGCQTAMOXH
"Cloud Solutions","WSO2 ESB",https://lightcast.io/open-skills/skills/BGS95A2A0EF9C06D6B21
"Cloud Solutions",Wufoo,https://lightcast.io/open-skills/skills/KSWK4T2VRO2XMS0H7W1O
"Cloud Solutions",XStream,https://lightcast.io/open-skills/skills/KS442896VXWCMKRHZM60
"Cloud Solutions",Zuora,https://lightcast.io/open-skills/skills/BGSF0D60AFE3A2057936
"Collaborative Software","Atlassian Confluence",https://lightcast.io/open-skills/skills/ES3394E4839769062BF9
"Collaborative Software",Collabnet,NULL
"Collaborative Software","Collaborative Software",https://lightcast.io/open-skills/skills/KS1223L5YRZHWW1TB65W
"Collaborative Software",Hipchat,https://lightcast.io/open-skills/skills/KSQGNI3E14EV981Q1H8O
"Collaborative Software","IBM Rational Team Concert (Collaboration Tool)",https://lightcast.io/open-skills/skills/KS124YQ6PL1ZNRM24T3G
"Collaborative Software","IBM Sametime",https://lightcast.io/open-skills/skills/KS124YS6NDSNVMLQF2BR
"Collaborative Software","Microsoft Lync",NULL
"Collaborative Software","Microsoft SharePoint",https://lightcast.io/open-skills/skills/KS440JG6WST2V8SD4K2Y
"Collaborative Software","Microsoft Sharepoint Foundation",https://lightcast.io/open-skills/skills/KS126JL69K9KKQ10B0VR
"Collaborative Software","Microsoft SharePoint Workspace",https://lightcast.io/open-skills/skills/KS124HZ6PZ5RDH04QHKF
"Collaborative Software",Miro,https://lightcast.io/open-skills/skills/ESBC759C8A5D648E2435
"Collaborative Software","Novell Groupwise",https://lightcast.io/open-skills/skills/KS1273B64QKGLQNMQMTP
"Collaborative Software","Rational Requisitepro",https://lightcast.io/open-skills/skills/KS43V0O3JW1TELMZJRFX
"Collaborative Software","SAP Jam",https://lightcast.io/open-skills/skills/BGS77E05DE102E1B9B77
"Collaborative Software","SharePoint Portal Server",https://lightcast.io/open-skills/skills/KS7G3H565CYH5P96MWDW
"Collaborative Software","Wss 3.0",https://lightcast.io/open-skills/skills/KS67ISPJZ6PVAIGDR0AP
"Collaborative Software",Zimbra,https://lightcast.io/open-skills/skills/KS4429J6VRZ4Q908PH9S
"Computer Hardware",64bit,https://lightcast.io/open-skills/skills/KS5YH61VU6MA56ZPER5N
"Computer Hardware","Amd Processor",https://lightcast.io/open-skills/skills/KSJNOB5VMEHMK03FYADV
"Computer Hardware","Apple iPod",https://lightcast.io/open-skills/skills/KS120KH6Q4VVYHTTK2F7
"Computer Hardware","ARM Architecture Microprocessors",https://lightcast.io/open-skills/skills/KS120N36W0YXDKXMX65R
"Computer Hardware","Auxiliary Memory",https://lightcast.io/open-skills/skills/KS120TH78DKZY3LMQRLR
"Computer Hardware",Blackberry,https://lightcast.io/open-skills/skills/KS1212G5YZWZY50S426D
"Computer Hardware","Compact Discs",https://lightcast.io/open-skills/skills/KS121HH77W43GZCCZYDN
"Computer Hardware",CompactPCI,https://lightcast.io/open-skills/skills/KS1225S5ZX9HB05PVVNY
"Computer Hardware",CompactRIO,https://lightcast.io/open-skills/skills/KS1225S6GZ938YSRY3WR
"Computer Hardware","Computer Displays",https://lightcast.io/open-skills/skills/KS1227J6FSSK0SVZC3RV
"Computer Hardware","Computer Hardware",https://lightcast.io/open-skills/skills/KS1227N6MSF1WZ4B566W
"Computer Hardware","Conventional PCI",https://lightcast.io/open-skills/skills/KS126LJ657ZH3BJF56L0
"Computer Hardware","Cortex M",https://lightcast.io/open-skills/skills/KS1JHNAGXOM8SG9UNYZK
"Computer Hardware","Data Center Hardware",https://lightcast.io/open-skills/skills/BGSFE0792E257218BB9F
"Computer Hardware","Data Processing Unit",https://lightcast.io/open-skills/skills/KS122PS69JFB2HD51S71
"Computer Hardware","Data Terminal Equipment",https://lightcast.io/open-skills/skills/KS122Q46ZRNHRYYRZSJX
"Computer Hardware","DDR SDRAM",https://lightcast.io/open-skills/skills/KS122RY67CKZGTPGHH66
"Computer Hardware","Dell OptiPlex",https://lightcast.io/open-skills/skills/KS127F06D7LY7MSVNLXZ
"Computer Hardware","Disk Array Controllers",https://lightcast.io/open-skills/skills/KS128CH6VDZVBS0GV0QM
"Computer Hardware","Disk Arrays",https://lightcast.io/open-skills/skills/KS1231578HDCTBLK2X5R
"Computer Hardware","Disk Controller",https://lightcast.io/open-skills/skills/KS1235P6T5JX68GJK3GL
"Computer Hardware","Disk Subsystems",https://lightcast.io/open-skills/skills/KS1231G65FTVWC17GT4N
"Computer Hardware",DLX,https://lightcast.io/open-skills/skills/KS4422W6WB7MP6YWZJW1
"Computer Hardware","Docking (Computers)",https://lightcast.io/open-skills/skills/KS7G0PC66S48SQHVVW09
"Computer Hardware","Dot Matrix Printers",https://lightcast.io/open-skills/skills/KS1234D5WGFM1CJBRY0H
"Computer Hardware","Dual In-Line Memory Module (DIMM)",https://lightcast.io/open-skills/skills/KS122ZP6GK3DCVQK9L5H
"Computer Hardware","Electronic Displays",https://lightcast.io/open-skills/skills/KS123F873V79H63VHWMS
"Computer Hardware","Erasable Programmable Read Only Memory (EPROM)",https://lightcast.io/open-skills/skills/KS123M86WMX1822HBLYT
"Computer Hardware","Expansion Cards",https://lightcast.io/open-skills/skills/KS120635W30RPYB3MGWX
"Computer Hardware","Graphics Hardwares",https://lightcast.io/open-skills/skills/KS441SW6JCBSF5ZSD8B2
"Computer Hardware","Graphics Processing Unit (GPU)",https://lightcast.io/open-skills/skills/KS7G1GV6Y0RQG20SC662
"Computer Hardware","Hardware Adapters",https://lightcast.io/open-skills/skills/KS687R16JHTXDP5YRK28
"Computer Hardware","HP 3000",https://lightcast.io/open-skills/skills/KS1238K69SWDLRXMLNBW
"Computer Hardware","HP Computers",https://lightcast.io/open-skills/skills/KS124PH74SKB9S3586FB
"Computer Hardware","HP Printers",https://lightcast.io/open-skills/skills/KS122VR65D9JBKTY3QD2
"Computer Hardware","HP Thin Clients",https://lightcast.io/open-skills/skills/KS124T1668ZPYZYWRGPY
"Computer Hardware","HP Workstations",https://lightcast.io/open-skills/skills/KS124T36X7HS8061S2Z2
"Computer Hardware","I/O Processor",https://lightcast.io/open-skills/skills/KS7G2XQ627FXK0JZLF1Q
"Computer Hardware","IBM Microprocessors",https://lightcast.io/open-skills/skills/KS1239N71R6YMHZ3Q1C8
"Computer Hardware","IBM Personal Computing",https://lightcast.io/open-skills/skills/KS124YH6T25BFG2H1ZZZ
"Computer Hardware","IBM RAD",https://lightcast.io/open-skills/skills/KSW7SEY9PW5KOHTSJQB4
"Computer Hardware","IBM System I",https://lightcast.io/open-skills/skills/KS120LC6QKCQT2X7X8W0
"Computer Hardware",IMac,https://lightcast.io/open-skills/skills/KS120KF6V82482QGY357
"Computer Hardware","Input Devices",https://lightcast.io/open-skills/skills/KSWVCRWY8URDH2PW13F1
"Computer Hardware","Intel Architecture 32-Bit (i386)",https://lightcast.io/open-skills/skills/KS124X66NL7Z6L7JBSZL
"Computer Hardware","Internet Appliance",https://lightcast.io/open-skills/skills/KS1258V6M1N4V23K3WX6
"Computer Hardware",Itanium,https://lightcast.io/open-skills/skills/KSIUHA6RZGLPMMQJAI5T
"Computer Hardware","KVM Switch",https://lightcast.io/open-skills/skills/KS125P066V8D5BP3QZHX
"Computer Hardware","Laser Printers",https://lightcast.io/open-skills/skills/KS125QW6Q2Z413LFM2BX
"Computer Hardware","Linux-Powered Devices",https://lightcast.io/open-skills/skills/KS125W55XNMLWFYJGBWJ
"Computer Hardware","Mac Mini",https://lightcast.io/open-skills/skills/KS120KK637FFR6WHVB6C
"Computer Hardware","Macintosh Hardware",https://lightcast.io/open-skills/skills/KS120KL62378KW0RD5LW
"Computer Hardware","Magnetoresistive Random-Access Memory",https://lightcast.io/open-skills/skills/KS126QZ6VKLX9CQRZLZS
"Computer Hardware","Master Boot Records",https://lightcast.io/open-skills/skills/KS120896XP13YRXM49XZ
"Computer Hardware","Memory Controller",https://lightcast.io/open-skills/skills/KS126CP6H2S98M4SNHSQ
"Computer Hardware","Memory Module",https://lightcast.io/open-skills/skills/KS126CR610883DQL29V1
"Computer Hardware","Memory Systems",https://lightcast.io/open-skills/skills/KS126CT752QJR56ZJ17G
"Computer Hardware",MicroBlaze,https://lightcast.io/open-skills/skills/KSXC9JUPXJOBXARMQG99
"Computer Hardware",Microchipping,https://lightcast.io/open-skills/skills/ES15791440B7F2BE5507
"Computer Hardware",Microcomputer,https://lightcast.io/open-skills/skills/KS126GD6YT9W19ZMM4Q1
"Computer Hardware",Microcontrollers,https://lightcast.io/open-skills/skills/BGSFE3994F533031CCF1
"Computer Hardware",Microprocessor,https://lightcast.io/open-skills/skills/KS122YP61TSHD6SZW9CQ
"Computer Hardware","Microsoft Hardware",https://lightcast.io/open-skills/skills/KS126HM6KPLBRNMQGYYQ
"Computer Hardware","Midrange Computer",https://lightcast.io/open-skills/skills/KS124YF6QF0FPKW40RJ1
"Computer Hardware",Minicomputers,https://lightcast.io/open-skills/skills/KS126KY6DSXZHQPK11GQ
"Computer Hardware","Monitor Control Command Set",https://lightcast.io/open-skills/skills/KS12684630F2PMCN6BCV
"Computer Hardware",Motherboard,https://lightcast.io/open-skills/skills/KS79U0Q8J6KPJGMPGQQ8
"Computer Hardware","Multi-Core Processors",https://lightcast.io/open-skills/skills/ES69BE0A7560D571241B
"Computer Hardware",Multiplexers,https://lightcast.io/open-skills/skills/KS7G521703NFS1ZYPL52
"Computer Hardware",Netbook,https://lightcast.io/open-skills/skills/KS126Y565GZ1ZF0WL8XW
"Computer Hardware","Network Printers",https://lightcast.io/open-skills/skills/BGSCBEE022A65FF4CA9E
"Computer Hardware","Next Unit Of Computing (NUC)",https://lightcast.io/open-skills/skills/KS7G4CQ5ZB40SDHSX34L
"Computer Hardware","Non-Volatile Random-Access Memory",https://lightcast.io/open-skills/skills/KS127576763F556497QT
"Computer Hardware","Open Interface",https://lightcast.io/open-skills/skills/KS12798676J4V2L4JSNF
"Computer Hardware","PCI Express",https://lightcast.io/open-skills/skills/KS127MD7454XHDK0BF73
"Computer Hardware","Peripheral Component Interconnect (PCI)",https://lightcast.io/open-skills/skills/KS127MC6FMH3R4C3N5PZ
"Computer Hardware","Peripheral Devices",https://lightcast.io/open-skills/skills/KS127PM6PLRSPT9BHY6C
"Computer Hardware","PIC Microcontrollers",https://lightcast.io/open-skills/skills/KS1236V5X5KFQC5KMLG8
"Computer Hardware",Plotters,https://lightcast.io/open-skills/skills/KS7G87S6V5Y3574XRRWP
"Computer Hardware","Pocket PC",https://lightcast.io/open-skills/skills/KS127X76LGF05PC2JV8W
"Computer Hardware",Powerpc,https://lightcast.io/open-skills/skills/KS3ILM7Z8LQIYTWI7LUS
"Computer Hardware","Programmable Logic Controller Control Panel",https://lightcast.io/open-skills/skills/KS7G5M4662QTKZH2NYJS
"Computer Hardware","Proprietary Hardware",https://lightcast.io/open-skills/skills/KS128556VNHCHGMDXS65
"Computer Hardware","Reduced Instruction Set Computing",https://lightcast.io/open-skills/skills/KS4403D6VQ2DVJFGVTQY
"Computer Hardware","RISC System/6000",https://lightcast.io/open-skills/skills/KS4405R6F6T3H650PBNN
"Computer Hardware","Serial Advanced Technology Attachment (SATA)",https://lightcast.io/open-skills/skills/KS123N064MVG8HW2X2S0
"Computer Hardware","Serial Attached SCSI",https://lightcast.io/open-skills/skills/KS4409G73044BWX4GW9X
"Computer Hardware","Sound Cards",https://lightcast.io/open-skills/skills/KS440SB76ZSVHW54V586
"Computer Hardware",Stm32,https://lightcast.io/open-skills/skills/KS1L8BF2R50GR3HQQK98
"Computer Hardware","Surface Pro",https://lightcast.io/open-skills/skills/KSJQ8F4Z8IJSNNJBRW4W
"Computer Hardware","System Console",https://lightcast.io/open-skills/skills/KS440GW676YMR7S2PDDH
"Computer Hardware","System On A Chip",https://lightcast.io/open-skills/skills/KS4415H727Y1625JCW6J
"Computer Hardware","Texas Instruments TMS320",https://lightcast.io/open-skills/skills/KS441D16MHN3X5MDYDY3
"Computer Hardware","TI MSP430",https://lightcast.io/open-skills/skills/KS126RR6YM1F3ZVWP43K
"Computer Hardware",Touchscreen,https://lightcast.io/open-skills/skills/KS441G760T4R1K1P40ZL
"Computer Hardware","Universal Asynchronous Receiver/Transmitter",https://lightcast.io/open-skills/skills/KS441LJ68RNMFG4XYPH4
"Computer Hardware",Usart,https://lightcast.io/open-skills/skills/KSEFD11M46UZ7T60CY1E
"Computer Hardware",USB,https://lightcast.io/open-skills/skills/KS441PF5YGW1K3298VNF
"Computer Hardware","Video Cards",https://lightcast.io/open-skills/skills/KS1231K6ZBL56NSRMTJG
"Computer Hardware","Video Game Console",https://lightcast.io/open-skills/skills/KS1246K5WQQH5HYBM55C
"Computer Hardware","Visual Instruction Set",https://lightcast.io/open-skills/skills/KS441VS604H6QRH9WBMJ
"Computer Hardware",VMEbus,https://lightcast.io/open-skills/skills/KS441WF6Z2B5V0N4G0JH
"Computer Hardware","Volatile Memory",https://lightcast.io/open-skills/skills/KS441X46WQM64Z76WDH2
"Computer Hardware","Wireless Keyboard",https://lightcast.io/open-skills/skills/KS44246783DS7M94JCPK
"Computer Hardware","X86 Architecture",https://lightcast.io/open-skills/skills/KS120246NMDK6N8WCD0Y
"Computer Hardware",X86-64,https://lightcast.io/open-skills/skills/KS120FY6LTM1G0BXN1V8
"Computer Hardware","Xbox One",https://lightcast.io/open-skills/skills/KS2WEJ5QHY898OSRY6I5
"Computer Hardware","Xeon Phi",https://lightcast.io/open-skills/skills/KSJOVVM3AHL3G18GH88S
"Computer Hardware","Zebra Printers",https://lightcast.io/open-skills/skills/KS09B6WBOP13KLMNDO1X
"Computer Science","Abstract Data Types",https://lightcast.io/open-skills/skills/KS120356T1XXC7HZSYP2
"Computer Science","Abstraction Layers",https://lightcast.io/open-skills/skills/KS1203771F900Q62YB00
"Computer Science",Abstractions,https://lightcast.io/open-skills/skills/KS120377169JZ6CD0ZW0
"Computer Science","Advanced RISC Computing",https://lightcast.io/open-skills/skills/KS120M965DXMVRSSG9VK
"Computer Science","Algorithm Analysis",https://lightcast.io/open-skills/skills/KS120D96H7R27D70W4Q0
"Computer Science","Algorithm Design",https://lightcast.io/open-skills/skills/KS120D976LFGP57NKY7P
"Computer Science",Algorithms,https://lightcast.io/open-skills/skills/KS120D96FHL88PZDKZKH
"Computer Science","American Standard Code For Information Interchange (ASCII)",https://lightcast.io/open-skills/skills/KS7G3WL6KK1CF2CJCSV6
"Computer Science","ARM Architecture",https://lightcast.io/open-skills/skills/KS120N35W6P190K9B7YT
"Computer Science","Automated Information Systems",https://lightcast.io/open-skills/skills/KS120SS618QDRXWVYLJ1
"Computer Science","Automated Reasoning",https://lightcast.io/open-skills/skills/ES6D3A20CB87B6B0563E
"Computer Science","Automated Theorem Proving",https://lightcast.io/open-skills/skills/KS120SV6MQLBXSF6ZX64
"Computer Science",Automation,https://lightcast.io/open-skills/skills/KS120SQ5W4Q57JMD2Y81
"Computer Science","Autonomic Computing",https://lightcast.io/open-skills/skills/KS120TC5VWCB3DYDR4F8
"Computer Science","Bare Metal",https://lightcast.io/open-skills/skills/KSMBI2GFSAMFM2G2HSJF
"Computer Science","Binary Search Algorithms",https://lightcast.io/open-skills/skills/KS1210C6JHPRY51Z5YMF
"Computer Science","Binary Search Trees",https://lightcast.io/open-skills/skills/KS1210C78CCR7Y6HBQ5F
"Computer Science","Binary Space Partitioning",https://lightcast.io/open-skills/skills/KS1217B6DGB26N51XW4D
"Computer Science",Blobs,https://lightcast.io/open-skills/skills/KSL3W8XPOHRK0W3PJ3DF
"Computer Science","Boolean Expression",https://lightcast.io/open-skills/skills/KS1214L6G9KT0NVYLCTV
"Computer Science","Boolean Search",https://lightcast.io/open-skills/skills/ESB73076A085D23E606C
"Computer Science",Bootstrapping,https://lightcast.io/open-skills/skills/KSX8XEUJP0WPFTO8V53Q
"Computer Science","Business Logic",https://lightcast.io/open-skills/skills/KS120L5640J24RVZ081T
"Computer Science","Coding Theory",https://lightcast.io/open-skills/skills/KS1222Q61KFN6XD1RF02
"Computer Science","Collision Detection",https://lightcast.io/open-skills/skills/KS1223S5WQJL1RJ9F3DJ
